deal_id,company,rep,category,status,value,close_date,month,quarter,month_name
DL-01926,Company_0184,James L.,Software,Won,283.88,2024-08-02,8,3,Aug
DL-01927,Company_0302,Dana W.,Services,Won,2801.34,2024-06-24,6,2,Jun
DL-01928,Company_0493,Dana W.,Services,Lost,3136.15,2024-08-22,8,3,Aug
DL-01929,Company_0755,James L.,Hardware,Won,332.13,2024-01-24,1,1,Jan
DL-01930,Company_0163,Sarah K.,Services,Won,424.11,2024-07-30,7,3,Jul
DL-01931,Company_0643,Sarah K.,Support,Won,461.39,2024-07-23,7,3,Jul
DL-01932,Company_0202,Priya N.,Software,Won,2033.87,2024-07-23,7,3,Jul
DL-01933,Company_0407,Priya N.,Services,Lost,1796.97,2024-08-08,8,3,Aug
DL-01934,Company_0209,Sarah K.,Hardware,Lost,329.61,2024-09-03,9,3,Sep
DL-01935,Company_0100,Marcus T.,Software,Open,1866.99,2024-10-20,10,4,Oct
DL-01936,Company_0445,Dana W.,Services,Won,415.92,2024-04-08,4,2,Apr
DL-01937,Company_0782,James L.,Hardware,Won,3454.66,2024-10-28,10,4,Oct
DL-01938,Company_0560,Sarah K.,Hardware,Won,565.86,2024-06-30,6,2,Jun
DL-01939,Company_0367,Marcus T.,Services,Open,542.57,2024-01-29,1,1,Jan
DL-01940,Company_0238,Priya N.,Services,Won,541.82,2024-01-22,1,1,Jan
DL-01941,Company_0726,James L.,Support,Won,2777.41,2024-05-01,5,2,May
DL-01942,Company_0290,Priya N.,Software,Won,284.5,2024-10-13,10,4,Oct
DL-01943,Company_0371,Dana W.,Services,Won,78887.36,2024-09-15,9,3,Sep
DL-01944,Company_0430,James L.,Services,Won,85991.84,2024-10-14,10,4,Oct
DL-01945,Company_0279,Dana W.,Software,Lost,326.94,2024-07-07,7,3,Jul
DL-01946,Company_0466,Priya N.,Services,Lost,258.91,2024-06-09,6,2,Jun
DL-01947,Company_0315,James L.,Software,Won,395.02,2024-02-23,2,1,Feb
DL-01948,Company_0076,James L.,Hardware,Won,351.51,2024-04-29,4,2,Apr
DL-01949,Company_0150,Sarah K.,Hardware,Won,2439.26,2024-06-07,6,2,Jun
DL-01950,Company_0395,Sarah K.,Software,Lost,2671.11,2024-02-02,2,1,Feb
DL-01951,Company_0495,James L.,Unknown,Open,1133.39,2024-03-21,3,1,Mar
DL-01952,Company_0296,Sarah K.,Hardware,Open,69605.86,2024-08-06,8,3,Aug
DL-01953,Company_0668,Marcus T.,Software,Won,72400.6,2024-09-25,9,3,Sep
DL-01954,Company_0709,James L.,Services,Lost,130481.87,2024-12-30,12,4,Dec
DL-01955,Company_0406,James L.,Software,Open,2666.16,2024-12-06,12,4,Dec
DL-01956,Company_0286,Sarah K.,Software,Lost,3164.75,2024-08-22,8,3,Aug
DL-01957,Company_0492,Marcus T.,Software,Won,528.24,2024-06-02,6,2,Jun
DL-01958,Company_0535,Marcus T.,Software,Lost,609.625,2024-08-20,8,3,Aug
DL-01959,Company_0455,Marcus T.,Services,Lost,3066.2,2024-10-13,10,4,Oct
DL-01960,Company_0491,Dana W.,Hardware,Won,465.87,2024-02-13,2,1,Feb
DL-01961,Company_0008,Priya N.,Services,Won,2219.31,2024-05-29,5,2,May
DL-01962,Company_0131,Dana W.,Services,Lost,2723.69,2024-11-02,11,4,Nov
DL-01963,Company_0076,Sarah K.,Services,Open,453.45,2024-05-20,5,2,May
DL-01964,Company_0737,Marcus T.,Software,Open,2014.56,2024-07-27,7,3,Jul
DL-01965,Company_0130,James L.,Software,Won,623.06,2024-08-02,8,3,Aug
DL-01966,Company_0411,Marcus T.,Software,Lost,2178.94,2024-03-08,3,1,Mar
DL-01967,Company_0089,Sarah K.,Services,Won,609.625,2024-05-12,5,2,May
DL-01968,Company_0497,Dana W.,Hardware,Open,2974.28,2024-05-02,5,2,May
DL-01969,Company_0628,James L.,Services,Won,89402.58,2024-01-10,1,1,Jan
DL-01970,Company_0621,Priya N.,Services,Won,462.07,2024-01-09,1,1,Jan
DL-01971,Company_0353,Priya N.,Software,Won,475.51,2024-10-30,10,4,Oct
DL-01972,Company_0270,Sarah K.,Hardware,Lost,1865.93,2024-04-09,4,2,Apr
DL-01973,Company_0391,Dana W.,Hardware,Won,2219.58,2024-07-08,7,3,Jul
DL-01974,Company_0431,James L.,Software,Lost,509.42,2024-04-19,4,2,Apr
DL-01975,Company_0738,Sarah K.,Services,Won,319.75,2024-12-09,12,4,Dec
DL-01976,Company_0471,Sarah K.,Services,Won,229.96,2024-04-04,4,2,Apr
DL-01977,Company_0755,James L.,Services,Won,1523.64,2024-06-05,6,2,Jun
DL-01978,Company_0307,Sarah K.,Support,Won,211.2,2024-11-14,11,4,Nov
DL-01979,Company_0507,Dana W.,Hardware,Won,418.24,2024-11-03,11,4,Nov
DL-01980,Company_0054,Dana W.,Services,Lost,346.33,2024-03-08,3,1,Mar
DL-01981,Company_0036,James L.,Services,Won,546.24,2024-10-19,10,4,Oct
DL-01982,Company_0054,Unassigned,Software,Won,2500.55,2024-06-16,6,2,Jun
DL-01983,Company_0523,Marcus T.,Software,Won,88804.22,2024-06-25,6,2,Jun
DL-01984,Company_0462,Sarah K.,Software,Won,338.29,2024-02-18,2,1,Feb
DL-01985,Company_0696,Priya N.,Software,Won,520.0,2024-01-30,1,1,Jan
DL-01986,Company_0477,Marcus T.,Support,Open,647.24,2024-09-22,9,3,Sep
DL-01987,Company_0748,Priya N.,Services,Won,1640.58,2024-06-30,6,2,Jun
DL-01988,Company_0715,Marcus T.,Hardware,Lost,435.04,2024-06-08,6,2,Jun
DL-01989,Company_0210,Sarah K.,Hardware,Lost,1730.45,2024-09-23,9,3,Sep
DL-01990,Company_0225,Marcus T.,Hardware,Won,2659.83,2024-10-06,10,4,Oct
DL-01991,Company_0006,James L.,Software,Lost,407.41,2024-02-28,2,1,Feb
DL-01992,Company_0731,Marcus T.,Services,Won,494.62,2024-08-10,8,3,Aug
DL-01993,Company_0539,Marcus T.,Software,Won,110376.15,2024-02-19,2,1,Feb
DL-01994,Company_0211,Marcus T.,Support,Lost,2678.79,2024-10-01,10,4,Oct
DL-01995,Company_0188,Sarah K.,Hardware,Lost,535.87,2024-08-27,8,3,Aug
DL-01996,Company_0074,James L.,Software,Open,159.65,2024-12-15,12,4,Dec
DL-01997,Company_0753,Priya N.,Software,Lost,2144.28,2024-01-26,1,1,Jan
DL-01998,Company_0113,Sarah K.,Services,Won,544.89,2024-01-21,1,1,Jan
DL-01999,Company_0678,Unassigned,Software,Lost,1508.15,2024-04-12,4,2,Apr
DL-02000,Company_0617,Dana W.,Hardware,Lost,609.625,2024-04-05,4,2,Apr
DL-02001,Company_0150,Priya N.,Hardware,Lost,505.51,2024-03-31,3,1,Mar
DL-02002,Company_0435,Marcus T.,Hardware,Open,297.87,2024-11-26,11,4,Nov
DL-02003,Company_0083,Marcus T.,Hardware,Open,253.33,2024-04-01,4,2,Apr
DL-02004,Company_0211,Sarah K.,Services,Won,432.94,2024-04-09,4,2,Apr
DL-02005,Company_0778,Sarah K.,Unknown,Won,1164.39,2024-10-04,10,4,Oct
DL-02006,Company_0780,James L.,Hardware,Lost,250.76,2024-06-13,6,2,Jun
DL-02007,Company_0460,Marcus T.,Hardware,Lost,476.43,2024-10-10,10,4,Oct
DL-02008,Company_0176,James L.,Software,Lost,455.74,2024-01-24,1,1,Jan
DL-02009,Company_0782,Marcus T.,Services,Won,2612.17,2024-06-26,6,2,Jun
DL-02010,Company_0311,Sarah K.,Software,Won,365.04,2024-01-13,1,1,Jan
DL-02011,Company_0693,Unassigned,Hardware,Won,2558.52,2024-01-23,1,1,Jan
DL-02012,Company_0158,Marcus T.,Software,Lost,1773.22,2024-11-26,11,4,Nov
DL-02013,Company_0700,Priya N.,Services,Won,366.06,2024-02-20,2,1,Feb
DL-02014,Company_0185,James L.,Software,Lost,478.56,2024-07-13,7,3,Jul
DL-02015,Company_0470,Dana W.,Hardware,Open,467.82,2024-05-30,5,2,May
DL-02016,Company_0308,Sarah K.,Services,Won,505.52,2024-05-06,5,2,May
DL-02017,Company_0245,Sarah K.,Software,Won,64689.85,2024-11-24,11,4,Nov
DL-02018,Company_0383,Priya N.,Software,Won,3163.37,2024-01-08,1,1,Jan
DL-02019,Company_0041,Sarah K.,Software,Won,951.56,2024-08-30,8,3,Aug
DL-02020,Company_0284,Marcus T.,Hardware,Won,2923.49,2024-12-17,12,4,Dec
DL-02021,Company_0299,Sarah K.,Hardware,Won,49897.96,2024-07-23,7,3,Jul
DL-02022,Company_0435,Marcus T.,Software,Won,1376.75,2024-12-07,12,4,Dec
DL-02023,Company_0368,Sarah K.,Services,Won,2907.97,2024-01-20,1,1,Jan
DL-02024,Company_0485,James L.,Software,Lost,360.63,2024-06-01,6,2,Jun
DL-02025,Company_0435,James L.,Hardware,Open,2952.71,2024-04-04,4,2,Apr
DL-02026,Company_0427,Sarah K.,Software,Won,581.85,2024-09-23,9,3,Sep
DL-02027,Company_0180,James L.,Support,Open,491.72,2024-12-24,12,4,Dec
DL-02028,Company_0693,Marcus T.,Services,Won,2535.23,2024-04-03,4,2,Apr
DL-02029,Company_0339,Marcus T.,Services,Won,331.3,2024-08-26,8,3,Aug
DL-02030,Company_0490,Sarah K.,Software,Lost,550.75,2024-03-13,3,1,Mar
DL-02031,Company_0494,James L.,Software,Won,72711.53,2024-07-25,7,3,Jul
DL-02032,Company_0729,Marcus T.,Services,Won,86927.54,2024-06-18,6,2,Jun
DL-02033,Company_0162,Sarah K.,Services,Won,301.73,2024-12-20,12,4,Dec
DL-02034,Company_0557,Dana W.,Software,Open,484.42,2024-08-10,8,3,Aug
DL-02035,Company_0455,Sarah K.,Hardware,Won,937.25,2024-05-07,5,2,May
DL-02036,Company_0091,Dana W.,Services,Lost,402.14,2024-02-11,2,1,Feb
DL-02037,Company_0104,Marcus T.,Software,Lost,697.04,2024-02-25,2,1,Feb
DL-02038,Company_0718,James L.,Hardware,Won,609.625,2024-03-23,3,1,Mar
DL-02039,Company_0438,Priya N.,Support,Won,2719.17,2024-04-01,4,2,Apr
DL-02040,Company_0497,James L.,Software,Won,302.12,2024-11-06,11,4,Nov
DL-02041,Company_0327,Dana W.,Hardware,Won,283.01,2024-07-23,7,3,Jul
DL-02042,Company_0650,James L.,Services,Won,440.25,2024-07-10,7,3,Jul
DL-02043,Company_0540,Marcus T.,Support,Won,341.35,2024-02-11,2,1,Feb
DL-02044,Company_0508,James L.,Software,Won,600.85,2024-11-09,11,4,Nov
DL-02045,Company_0250,Priya N.,Support,Won,575.96,2024-09-20,9,3,Sep
DL-02046,Company_0190,Sarah K.,Software,Won,475.97,2024-01-25,1,1,Jan
DL-02047,Company_0046,Dana W.,Services,Won,258.52,2024-09-15,9,3,Sep
DL-02048,Company_0250,Marcus T.,Software,Open,319.33,2024-07-17,7,3,Jul
DL-02049,Company_0774,Sarah K.,Software,Won,550.68,2024-01-30,1,1,Jan
DL-02050,Company_0063,Marcus T.,Hardware,Lost,332.43,2024-06-16,6,2,Jun
DL-02051,Company_0319,Priya N.,Services,Open,609.625,2024-06-25,6,2,Jun
DL-02052,Company_0779,Priya N.,Software,Won,456.95,2024-03-01,3,1,Mar
DL-02053,Company_0523,Priya N.,Software,Won,2021.32,2024-12-11,12,4,Dec
DL-02054,Company_0291,Sarah K.,Software,Won,315.66,2024-11-06,11,4,Nov
DL-02055,Company_0028,Priya N.,Services,Open,388.69,2024-09-01,9,3,Sep
DL-02056,Company_0650,Dana W.,Services,Lost,1039.02,2024-06-17,6,2,Jun
DL-02057,Company_0436,Marcus T.,Software,Won,523.9,2024-05-30,5,2,May
DL-02058,Company_0596,Priya N.,Software,Lost,90631.67,2024-08-25,8,3,Aug
DL-02059,Company_0585,Sarah K.,Services,Lost,368.46,2024-07-18,7,3,Jul
DL-02060,Company_0762,Sarah K.,Hardware,Won,1612.42,2024-01-23,1,1,Jan
DL-02061,Company_0735,Priya N.,Software,Lost,479.52,2024-07-06,7,3,Jul
DL-02062,Company_0046,Sarah K.,Software,Lost,121285.06,2024-10-21,10,4,Oct
DL-02063,Company_0416,Priya N.,Services,Won,1630.75,2024-06-16,6,2,Jun
DL-02064,Company_0592,Priya N.,Software,Open,53535.74,2024-01-19,1,1,Jan
DL-02065,Company_0450,Marcus T.,Unknown,Won,62598.3,2024-10-13,10,4,Oct
DL-02066,Company_0632,Marcus T.,Support,Lost,3251.92,2024-03-14,3,1,Mar
DL-02067,Company_0554,Dana W.,Hardware,Won,381.29,2024-04-04,4,2,Apr
DL-02068,Company_0657,Sarah K.,Hardware,Open,214.3,2024-03-01,3,1,Mar
DL-02069,Company_0073,Priya N.,Services,Lost,2612.34,2024-04-30,4,2,Apr
DL-02070,Company_0052,Dana W.,Software,Lost,1938.53,2024-10-03,10,4,Oct
DL-02071,Company_0232,Dana W.,Unknown,Open,1695.13,2024-07-08,7,3,Jul
DL-02072,Company_0199,Priya N.,Support,Won,1913.3,2024-03-15,3,1,Mar
DL-02073,Company_0673,Marcus T.,Hardware,Won,488.81,2024-11-16,11,4,Nov
DL-02074,Company_0548,Sarah K.,Services,Won,375.74,2024-11-17,11,4,Nov
DL-02075,Company_0096,Sarah K.,Software,Won,1039.55,2024-11-13,11,4,Nov
DL-02076,Company_0048,Priya N.,Software,Won,2213.85,2024-03-28,3,1,Mar
DL-02077,Company_0521,Sarah K.,Software,Lost,2574.94,2024-06-13,6,2,Jun
DL-02078,Company_0039,James L.,Hardware,Lost,95672.53,2024-12-25,12,4,Dec
DL-02079,Company_0152,Priya N.,Software,Won,2985.92,2024-10-08,10,4,Oct
DL-02080,Company_0105,Sarah K.,Software,Open,530.92,2024-01-10,1,1,Jan
DL-02081,Company_0552,Sarah K.,Hardware,Lost,430.02,2024-01-24,1,1,Jan
DL-02082,Company_0675,Priya N.,Software,Open,2555.4,2024-06-18,6,2,Jun
DL-02083,Company_0769,Sarah K.,Services,Open,88092.97,2024-11-27,11,4,Nov
DL-02084,Company_0210,James L.,Software,Won,187.81,2024-07-15,7,3,Jul
DL-02085,Company_0201,Dana W.,Services,Lost,470.14,2024-06-30,6,2,Jun
DL-02086,Company_0432,Unassigned,Software,Won,287.08,2024-02-08,2,1,Feb
DL-02087,Company_0706,Priya N.,Services,Open,1833.29,2024-08-27,8,3,Aug
DL-02088,Company_0564,James L.,Hardware,Lost,1883.2,2024-10-27,10,4,Oct
DL-02089,Company_0146,Priya N.,Services,Won,86446.9,2024-05-18,5,2,May
DL-02090,Company_0498,Marcus T.,Services,Open,267.39,2024-10-10,10,4,Oct
DL-02091,Company_0281,Priya N.,Hardware,Lost,2437.36,2024-12-18,12,4,Dec
DL-02092,Company_0309,Sarah K.,Software,Open,2220.56,2024-03-15,3,1,Mar
DL-02093,Company_0754,Sarah K.,Hardware,Won,1191.48,2024-07-10,7,3,Jul
DL-02094,Company_0050,James L.,Unknown,Open,391.54,2024-04-14,4,2,Apr
DL-02095,Company_0494,Dana W.,Software,Lost,2485.45,2024-10-16,10,4,Oct
DL-02096,Company_0408,Priya N.,Software,Lost,374.76,2024-07-29,7,3,Jul
DL-02097,Company_0625,Marcus T.,Software,Open,283.93,2024-08-19,8,3,Aug
DL-02098,Company_0272,Priya N.,Support,Lost,446.86,2024-10-18,10,4,Oct
DL-02099,Company_0457,Marcus T.,Software,Lost,1757.36,2024-05-24,5,2,May
DL-02100,Company_0119,Marcus T.,Software,Won,302.01,2024-11-30,11,4,Nov
DL-02101,Company_0700,Dana W.,Services,Open,2644.64,2024-07-13,7,3,Jul
DL-02102,Company_0045,Marcus T.,Software,Lost,413.62,2024-02-27,2,1,Feb
DL-02103,Company_0242,Sarah K.,Hardware,Open,428.93,2024-09-11,9,3,Sep
DL-02104,Company_0310,James L.,Support,Won,196.07,2024-10-16,10,4,Oct
DL-02105,Company_0561,Marcus T.,Software,Won,72218.69,2024-04-25,4,2,Apr
DL-02106,Company_0330,Priya N.,Software,Won,417.29,2024-11-08,11,4,Nov
DL-02107,Company_0010,Priya N.,Software,Lost,76384.57,2024-11-26,11,4,Nov
DL-02108,Company_0423,Priya N.,Services,Won,319.43,2024-04-11,4,2,Apr
DL-02109,Company_0047,Sarah K.,Software,Won,600.41,2024-12-24,12,4,Dec
DL-02110,Company_0376,Sarah K.,Services,Lost,2363.34,2024-02-21,2,1,Feb
DL-02111,Company_0567,Unassigned,Hardware,Won,104880.06,2024-03-14,3,1,Mar
DL-02112,Company_0007,Priya N.,Services,Open,403.7,2024-03-08,3,1,Mar
DL-02113,Company_0525,Sarah K.,Software,Won,697.23,2024-11-22,11,4,Nov
DL-02114,Company_0726,Marcus T.,Software,Open,60026.73,2024-08-26,8,3,Aug
DL-02115,Company_0369,Dana W.,Hardware,Won,463.39,2024-02-25,2,1,Feb
DL-02116,Company_0439,Sarah K.,Services,Won,3338.73,2024-06-09,6,2,Jun
DL-02117,Company_0756,James L.,Software,Won,82999.44,2024-08-12,8,3,Aug
DL-02118,Company_0565,James L.,Services,Lost,2851.13,2024-01-31,1,1,Jan
DL-02119,Company_0483,James L.,Services,Won,353.65,2024-11-18,11,4,Nov
DL-02120,Company_0272,Dana W.,Software,Won,1909.8,2024-10-20,10,4,Oct
DL-02121,Company_0130,Marcus T.,Support,Open,2051.97,2024-07-03,7,3,Jul
DL-02122,Company_0520,Priya N.,Hardware,Won,407.95,2024-12-19,12,4,Dec
DL-02123,Company_0723,Priya N.,Unknown,Lost,494.19,2024-06-01,6,2,Jun
DL-02124,Company_0633,Marcus T.,Hardware,Lost,3024.77,2024-12-25,12,4,Dec
DL-02125,Company_0113,Sarah K.,Services,Won,402.31,2024-08-31,8,3,Aug
DL-02126,Company_0531,Marcus T.,Hardware,Lost,2912.25,2024-08-19,8,3,Aug
DL-02127,Company_0498,Sarah K.,Services,Lost,1621.13,2024-03-01,3,1,Mar
DL-02128,Company_0338,James L.,Services,Won,544.56,2024-11-17,11,4,Nov
DL-02129,Company_0020,Dana W.,Software,Won,386.84,2024-06-05,6,2,Jun
DL-02130,Company_0719,Unassigned,Software,Open,2388.67,2024-02-29,2,1,Feb
DL-02131,Company_0032,Sarah K.,Software,Won,1984.62,2024-01-05,1,1,Jan
DL-02132,Company_0132,Sarah K.,Services,Won,2637.86,2024-07-23,7,3,Jul
DL-02133,Company_0702,James L.,Services,Lost,1641.4,2024-07-11,7,3,Jul
DL-02134,Company_0025,Marcus T.,Services,Won,326.58,2024-09-19,9,3,Sep
DL-02135,Company_0363,James L.,Hardware,Open,302.51,2024-11-20,11,4,Nov
DL-02136,Company_0600,James L.,Software,Won,960.82,2024-01-29,1,1,Jan
DL-02137,Company_0091,Priya N.,Software,Won,609.625,2024-09-23,9,3,Sep
DL-02138,Company_0544,Sarah K.,Software,Lost,481.22,2024-03-09,3,1,Mar
DL-02139,Company_0237,Sarah K.,Software,Won,984.98,2024-11-09,11,4,Nov
DL-02140,Company_0017,Sarah K.,Services,Lost,498.83,2024-10-25,10,4,Oct
DL-02141,Company_0273,Marcus T.,Hardware,Open,402.07,2024-07-16,7,3,Jul
DL-02142,Company_0288,Dana W.,Software,Won,2150.86,2024-09-16,9,3,Sep
DL-02143,Company_0026,Unassigned,Hardware,Won,2794.71,2024-04-24,4,2,Apr
DL-02144,Company_0433,Sarah K.,Support,Won,572.21,2024-06-20,6,2,Jun
DL-02145,Company_0107,Priya N.,Software,Open,575.3,2024-10-26,10,4,Oct
DL-02146,Company_0737,Marcus T.,Hardware,Won,2470.09,2024-06-16,6,2,Jun
DL-02147,Company_0323,James L.,Software,Won,2137.38,2024-05-10,5,2,May
DL-02148,Company_0530,Sarah K.,Hardware,Lost,273.7,2024-06-29,6,2,Jun
DL-02149,Company_0734,Dana W.,Software,Won,84822.58,2024-10-29,10,4,Oct
DL-02150,Company_0792,Dana W.,Hardware,Won,269.96,2024-05-02,5,2,May
DL-02151,Company_0103,James L.,Services,Open,408.26,2024-03-04,3,1,Mar
DL-02152,Company_0331,Sarah K.,Support,Won,2687.97,2024-09-16,9,3,Sep
DL-02153,Company_0361,Marcus T.,Services,Won,378.38,2024-10-28,10,4,Oct
DL-02154,Company_0288,James L.,Software,Won,44635.32,2024-02-06,2,1,Feb
DL-02155,Company_0443,James L.,Services,Open,111452.36,2024-03-28,3,1,Mar
DL-02156,Company_0036,Priya N.,Hardware,Won,2368.74,2024-02-21,2,1,Feb
DL-02157,Company_0347,Marcus T.,Services,Won,393.61,2024-05-06,5,2,May
DL-02158,Company_0755,Marcus T.,Support,Won,292.18,2024-06-13,6,2,Jun
DL-02159,Company_0042,Dana W.,Hardware,Open,367.51,2024-09-30,9,3,Sep
DL-02160,Company_0125,Sarah K.,Services,Won,561.13,2024-08-25,8,3,Aug
DL-02161,Company_0008,Sarah K.,Software,Won,1973.34,2024-08-14,8,3,Aug
DL-02162,Company_0525,Sarah K.,Software,Lost,612.51,2024-05-08,5,2,May
DL-02163,Company_0130,James L.,Support,Won,571.8,2024-11-03,11,4,Nov
DL-02164,Company_0324,Sarah K.,Support,Lost,330.48,2024-06-21,6,2,Jun
DL-02165,Company_0183,Priya N.,Software,Lost,266.67,2024-12-23,12,4,Dec
DL-02166,Company_0281,Marcus T.,Services,Won,393.69,2024-08-19,8,3,Aug
DL-02167,Company_0052,Sarah K.,Hardware,Lost,3133.12,2024-02-16,2,1,Feb
DL-02168,Company_0552,Priya N.,Services,Won,341.18,2024-09-03,9,3,Sep
DL-02169,Company_0532,Sarah K.,Hardware,Won,1156.48,2024-04-28,4,2,Apr
DL-02170,Company_0376,Marcus T.,Software,Lost,105497.73,2024-09-07,9,3,Sep
DL-02171,Company_0294,Priya N.,Support,Won,835.23,2024-01-26,1,1,Jan
DL-02172,Company_0207,Marcus T.,Services,Won,318.87,2024-03-04,3,1,Mar
DL-02173,Company_0662,Sarah K.,Services,Won,485.52,2024-11-08,11,4,Nov
DL-02174,Company_0476,Dana W.,Services,Open,418.22,2024-03-23,3,1,Mar
DL-02175,Company_0068,Dana W.,Services,Open,317.67,2024-11-01,11,4,Nov
DL-02176,Company_0436,Marcus T.,Services,Won,357.74,2024-04-11,4,2,Apr
DL-02177,Company_0300,Marcus T.,Hardware,Won,2169.52,2024-08-22,8,3,Aug
DL-02178,Company_0026,Marcus T.,Services,Open,212.22,2024-09-10,9,3,Sep
DL-02179,Company_0627,James L.,Hardware,Won,2597.36,2024-07-06,7,3,Jul
DL-02180,Company_0653,Priya N.,Software,Won,1576.53,2024-04-21,4,2,Apr
DL-02181,Company_0552,Sarah K.,Unknown,Lost,100.0,2024-03-18,3,1,Mar
DL-02182,Company_0105,James L.,Software,Won,2347.07,2024-01-13,1,1,Jan
DL-02183,Company_0585,Priya N.,Services,Lost,2636.08,2024-04-20,4,2,Apr
DL-02184,Company_0571,Marcus T.,Software,Open,602.66,2024-08-26,8,3,Aug
DL-02185,Company_0633,Marcus T.,Services,Won,329.75,2024-12-08,12,4,Dec
DL-02186,Company_0714,Sarah K.,Software,Lost,268.28,2024-11-13,11,4,Nov
DL-02187,Company_0010,Dana W.,Support,Lost,460.95,2024-10-06,10,4,Oct
DL-02188,Company_0658,Priya N.,Software,Open,320.75,2024-10-14,10,4,Oct
DL-02189,Company_0215,Sarah K.,Services,Won,306.47,2024-08-30,8,3,Aug
DL-02190,Company_0320,Marcus T.,Hardware,Open,2612.92,2024-04-05,4,2,Apr
DL-02191,Company_0459,Unassigned,Software,Won,275.14,2024-11-27,11,4,Nov
DL-02192,Company_0525,Sarah K.,Hardware,Won,225.13,2024-09-01,9,3,Sep
DL-02193,Company_0578,Marcus T.,Hardware,Won,607.12,2024-07-23,7,3,Jul
DL-02194,Company_0691,Priya N.,Hardware,Open,469.54,2024-02-10,2,1,Feb
DL-02195,Company_0753,Marcus T.,Software,Won,1822.58,2024-06-12,6,2,Jun
DL-02196,Company_0159,Marcus T.,Software,Open,2129.41,2024-06-17,6,2,Jun
DL-02197,Company_0463,Sarah K.,Software,Won,460.7,2024-11-11,11,4,Nov
DL-02198,Company_0521,Marcus T.,Software,Open,516.8,2024-07-18,7,3,Jul
DL-02199,Company_0635,Priya N.,Software,Won,309.28,2024-05-18,5,2,May
DL-02200,Company_0272,Sarah K.,Hardware,Won,2401.77,2024-12-22,12,4,Dec
DL-02201,Company_0240,Priya N.,Services,Lost,339.2,2024-02-10,2,1,Feb
DL-02202,Company_0654,Marcus T.,Software,Won,377.32,2024-06-03,6,2,Jun
DL-02203,Company_0166,Priya N.,Software,Won,2780.08,2024-01-16,1,1,Jan
DL-02204,Company_0568,Marcus T.,Services,Lost,2631.5,2024-09-27,9,3,Sep
DL-02205,Company_0649,Priya N.,Software,Won,488.27,2024-12-01,12,4,Dec
DL-02206,Company_0326,Priya N.,Hardware,Lost,458.45,2024-04-12,4,2,Apr
DL-02207,Company_0528,Priya N.,Unknown,Won,73204.82,2024-11-09,11,4,Nov
DL-02208,Company_0272,James L.,Support,Won,1849.36,2024-04-16,4,2,Apr
DL-02209,Company_0375,Sarah K.,Services,Open,38902.86,2024-11-28,11,4,Nov
DL-02210,Company_0374,Dana W.,Support,Won,619.44,2024-10-02,10,4,Oct
DL-02211,Company_0333,James L.,Software,Lost,2207.13,2024-10-20,10,4,Oct
DL-02212,Company_0002,Priya N.,Software,Won,375.01,2024-01-07,1,1,Jan
DL-02213,Company_0242,James L.,Services,Won,3015.58,2024-12-17,12,4,Dec
DL-02214,Company_0619,Marcus T.,Support,Won,2111.72,2024-09-22,9,3,Sep
DL-02215,Company_0050,Sarah K.,Hardware,Won,421.39,2024-04-21,4,2,Apr
DL-02216,Company_0349,Priya N.,Services,Won,2724.39,2024-10-29,10,4,Oct
DL-02217,Company_0173,Dana W.,Software,Won,2247.06,2024-04-12,4,2,Apr
DL-02218,Company_0115,Sarah K.,Software,Won,303.58,2024-11-14,11,4,Nov
DL-02219,Company_0694,Priya N.,Software,Won,1699.44,2024-02-11,2,1,Feb
DL-02220,Company_0360,James L.,Services,Open,1169.4,2024-09-13,9,3,Sep
DL-02221,Company_0354,Dana W.,Software,Won,2341.69,2024-07-16,7,3,Jul
DL-02222,Company_0665,Sarah K.,Software,Lost,569.45,2024-02-05,2,1,Feb
DL-02223,Company_0758,Sarah K.,Services,Won,343.71,2024-03-29,3,1,Mar
DL-02224,Company_0075,Unassigned,Support,Open,599.55,2024-01-05,1,1,Jan
DL-02225,Company_0755,Priya N.,Services,Won,295.52,2024-06-20,6,2,Jun
DL-02226,Company_0080,Dana W.,Services,Won,571.6,2024-04-19,4,2,Apr
DL-02227,Company_0228,Priya N.,Support,Won,2159.66,2024-08-06,8,3,Aug
DL-02228,Company_0071,Unassigned,Software,Won,554.93,2024-04-18,4,2,Apr
DL-02229,Company_0402,James L.,Software,Open,628.21,2024-04-19,4,2,Apr
DL-02230,Company_0217,Priya N.,Hardware,Won,264.09,2024-09-28,9,3,Sep
DL-02231,Company_0451,Sarah K.,Services,Open,3020.86,2024-01-18,1,1,Jan
DL-02232,Company_0754,Marcus T.,Services,Open,230.93,2024-11-25,11,4,Nov
DL-02233,Company_0366,Sarah K.,Software,Won,2176.51,2024-11-07,11,4,Nov
DL-02234,Company_0589,Marcus T.,Services,Won,303.59,2024-08-31,8,3,Aug
DL-02235,Company_0669,Sarah K.,Services,Open,609.625,2024-08-04,8,3,Aug
DL-02236,Company_0559,Sarah K.,Software,Won,2845.13,2024-11-21,11,4,Nov
DL-02237,Company_0311,Marcus T.,Services,Lost,105258.86,2024-03-08,3,1,Mar
DL-02238,Company_0297,Marcus T.,Services,Open,2718.06,2024-01-29,1,1,Jan
DL-02239,Company_0023,Sarah K.,Support,Lost,470.95,2024-03-28,3,1,Mar
DL-02240,Company_0109,Priya N.,Support,Lost,480.19,2024-10-17,10,4,Oct
